indicator_code,indicator_name,country_code,country_name,year,value,source,collection_time,collection_date,collector_class
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1972,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1971,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1970,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1969,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1968,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1967,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1966,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1965,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1964,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1963,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1962,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1961,112760.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
AG.LND.TOTL.K2,Land area (sq. km),BJ,Benin,1960,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2024,6397139.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2023,6204134.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2022,6035371.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2021,5870968.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2020,5605830.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2019,5459336.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2018,5267149.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2017,5081385.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2016,4901776.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2015,4727555.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2014,4557889.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2013,4393926.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2012,4235463.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2011,4080183.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2010,3950108.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2009,3820397.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2008,3695226.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2007,3577425.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2006,3468401.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2005,3353095.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2004,3235131.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2003,3128205.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2002,3024243.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2001,2925855.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,2000,2830348.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1999,2737746.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1998,2648475.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1997,2563287.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1996,2486709.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1995,2427651.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1994,2394402.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1993,2300455.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1992,2182477.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1991,2116070.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1990,2052281.0,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1989,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1988,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1987,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1986,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1985,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1984,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1983,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1982,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1981,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1980,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1979,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1978,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1977,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1976,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1975,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1974,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1973,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1972,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1971,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1970,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1969,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1968,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1967,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1966,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1965,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1964,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1963,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1962,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1961,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SL.TLF.TOTL.IN,"Labor force, total",BJ,Benin,1960,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2024,,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2023,4.556,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2022,4.634,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2021,4.707,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2020,4.795,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2019,4.9,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2018,5.031,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2017,5.155,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2016,5.254,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2015,5.32,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2014,5.374,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2013,5.41,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2012,5.429,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2011,5.436,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2010,5.452,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2009,5.491,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2008,5.548,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2007,5.627,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2006,5.673,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2005,5.692,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2004,5.718,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2003,5.763,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2002,5.793,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2001,5.848,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,2000,5.937,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1999,6.032,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1998,6.136,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1997,6.23,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1996,6.279,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1995,6.33,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1994,6.419,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1993,6.51,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1992,6.593,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1991,6.666,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1990,6.741,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1989,6.815,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1988,6.871,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1987,6.918,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1986,6.962,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1985,7.003,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1984,7.031,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1983,7.045,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1982,7.055,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1981,7.056,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1980,6.989,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1979,6.905,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1978,6.824,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1977,6.832,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1976,6.83,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1975,6.83,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1974,6.822,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1973,6.809,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1972,6.799,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1971,6.766,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1970,6.735,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1969,6.705,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1968,6.669,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1967,6.643,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1966,6.625,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1965,6.605,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1964,6.565,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1963,6.51,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1962,6.457,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1961,6.402,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",BJ,Benin,1960,6.282,World Bank API,19:33:01.079902,2025-09-30,WorldBankCollector
